artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,split
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 5 in D Major. Allegro Molto",35.758,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09797.mid",https://www.youtube.com/watch?v=FI9-fg5i4EU,,09797,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,test
Alexandre Tharaud,43,"24 Préludes, Op. 28: No.5 in D major - Allegro molto",34.733,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09798.mid",https://www.youtube.com/watch?v=iqMauwWo43s,,09798,"Chopin: Préludes, Op.28",2008-02-08,,train
Alice Sara Ott,44,"24 Preludes, Op. 28: No. 5 in D Major. Molto allegro",40.373,Frédéric Chopin,1471,,"Frederic_Chopin/24_Préludes,_Op._28/No._5_in_D_Major:_Molto_allegro/09799.mid",https://www.youtube.com/watch?v=Ahm7d9RxzdM,,09799,Echoes Of Life,2021-07-30,,train
Samson François,48,"Chopin: 24 Preludes, Op. 28: No. 5 in D Major",41.294,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09800.mid",https://www.youtube.com/watch?v=hh6ZSd0G9oM,,09800,"Chopin: Preludes, Op.28 - 4 Impromptus [2011 - Remaster] (2011 Remastered Version)",2012-03-09,,train
Sviatoslav Richter,0,"Prelude, Op. 28: No. 6 in B Minor",137.693,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09804.mid",https://www.youtube.com/watch?v=UHsw39KBkTw,,09804,Richter plays Schumann & Chopin,1979,,test
Vladimir Horowitz,2,"Preludes, Op. 28: No. 6 in B Minor",126.4,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09806.mid",https://www.youtube.com/watch?v=qIROHoPZIt8,high quality,09806,Vladimir Horowitz: The Complete Masterworks Recordings 1962-1973,1962,,train
Alfred Cortot,3,"Chopin: 24 Preludes, Op. 28: No. 6 in B Minor",109.32,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09808.mid",https://www.youtube.com/watch?v=QPQeQpGEWAI,,09808,Icon: Alfred Cortot,2008-09-22,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 6 in B Minor: Lento assai",117.333,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09809.mid",https://www.youtube.com/watch?v=NUioCuvE0sw,,09809,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,validation
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 6 in B Minor: Lento assai",123.44,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09810.mid",https://www.youtube.com/watch?v=Ma30nmqfnfw,,09810,Chopin: Preludes; Piano Sonata No.2,2009-01-01,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 6 in B Minor: Lento assai",116.0,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09811.mid",https://www.youtube.com/watch?v=nCVxBllSmZQ,,09811,"Chopin: Preludes, Op.28; Piano Sonata No.3",1993-10-04,,validation
Claudio Arrau,11,"24 Préludes, Op.28: No.6 in B Minor",139.0,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09813.mid",https://www.youtube.com/watch?v=_nlRnT9ecuk,,09813,Chopin: Piano Music/Piano Concertos,2001-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.6 in B Minor",139.906,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09814.mid",https://www.youtube.com/watch?v=2mIiWJj2Dvw,,09814,Chopin: 24 Preludes Op.28,1990-01-01,,train
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 6 in B Minor",140.613,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09815.mid",https://www.youtube.com/watch?v=ykIGrzDrpNg,,09815,Claudio Arrau Plays Chopin Préludes,1951,,train
Grigory Sokolov,12,"Preludes, Op. 28: No. 6 in B Minor, Assai lento",156.533,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09816.mid",https://www.youtube.com/watch?v=y_zMmFB1S6U,,09816,50 Chopin Treasures by Naïve,2017-09-01,,train
Murray Perahia,13,"24 Preludes, Op. 28: No. 6 in B Minor",113.426,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09817.mid",https://www.youtube.com/watch?v=h28D5Hbr1Ac,,09817,A Portrait of Murray Perahia,1975,,train
Evgeny Kissin,20,"24 Preludes, Op. 28: Prelude No. 6 in B Minor",136.16,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09818.mid",https://www.youtube.com/watch?v=wxqM_9OqiRQ,,09818,Chopin/Kissin,2007-05-21,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 6 in B Minor. Lento assai, B. 107",107.546,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09819.mid",https://www.youtube.com/watch?v=gQVUZAsRqs8,,09819,Chopin & Beethoven: Piano Works,2021-02-12,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 6 in B Minor. Lento Assai",105.573,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09820.mid",https://www.youtube.com/watch?v=wU9Wa8hYS64,,09820,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,train
Alexandre Tharaud,43,"24 Préludes, Op. 28: No.6 in B minor - Lento assai",118.506,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09821.mid",https://www.youtube.com/watch?v=35ozxFbf3_o,,09821,"Chopin: Préludes, Op.28",2008-02-08,,train
Alice Sara Ott,44,"24 Preludes, Op. 28: No. 6 in B Minor. Lento assai",129.973,Frédéric Chopin,1463,,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/09822.mid",https://www.youtube.com/watch?v=WKrpZarPQtQ,,09822,Echoes Of Life,2021-07-30,,train
Samson François,48,"Chopin: 24 Preludes, Op. 28: No. 6 in B Minor",117.207,Frédéric Chopin,1434,,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/09823.mid",https://www.youtube.com/watch?v=Re7ehSDdITQ,,09823,"Chopin: Preludes, Op.28 - 4 Impromptus [2011 - Remaster] (2011 Remastered Version)",2012-03-09,,train
Sviatoslav Richter,0,"24 Préludes, Op.28: 11. in B Major",36.333,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09828.mid",https://www.youtube.com/watch?v=ow1bDh9InoI,,09828,Chopin & Liszt Recital,1994-01-01,,test
Sviatoslav Richter,0,"Prelude, Op. 28: No. 11 in B Major",45.4,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09829.mid",https://www.youtube.com/watch?v=u_2GJ0I7wu0,,09829,Richter plays Schumann & Chopin,1979,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 11 in B Major: Vivace",36.306,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09833.mid",https://www.youtube.com/watch?v=kHleWIGuP10,,09833,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,validation
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 11 in B Major: Vivace",41.866,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09834.mid",https://www.youtube.com/watch?v=PXLGl6n9GEE,,09834,Chopin: The Piano Works,1998-01-01,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 11 in B Major: Vivace",34.84,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09835.mid",https://www.youtube.com/watch?v=OhrtgheNp6g,,09835,"Chopin: Preludes, Op.28; Piano Sonata No.3",1993-10-04,,train
Martha Argerich,7,"24 Préludes, Op. 28: No. 11 in B Major",32.759,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09836.mid",https://www.youtube.com/watch?v=Iyy8lskng0s,,09836,Chopin: 26 Preludes,1987-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.11 in B Major",40.333,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09838.mid",https://www.youtube.com/watch?v=LOIB5vSVzGc,,09838,Chopin: Piano Music/Piano Concertos,2001-01-01,,train
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 11 in B Major",35.213,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09839.mid",https://www.youtube.com/watch?v=YzKWYfWkO5g,,09839,Claudio Arrau Plays Chopin Préludes,1951,,train
Grigory Sokolov,12,"Preludes, Op. 28: No. 11 in B Major, Vivace",53.84,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09840.mid",https://www.youtube.com/watch?v=1v__hl26f0s,,09840,50 Chopin Treasures by Naïve,2017-09-01,,train
Evgeny Kissin,20,"24 Preludes, Op. 28: Prelude No. 11 in B Major",34.133,Frédéric Chopin,1435,,"Frederic_Chopin/Prelude,_Op._28/No._11_in_B_Major/09841.mid",https://www.youtube.com/watch?v=HbmRg6ObAg8,,09841,Chopin/Kissin,2007-05-21,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 11 in B Major. Vivace, B. 107",32.265,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09842.mid",https://www.youtube.com/watch?v=HuuFryEFEzs,,09842,Chopin & Beethoven: Piano Works,2021-02-12,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 11 in B Major. Vivace",36.793,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09843.mid",https://www.youtube.com/watch?v=gg9Q-m9zCvU,,09843,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,train
Alexandre Tharaud,43,"24 Préludes, Op. 28: No.11 in B major - Vivace",39.48,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09844.mid",https://www.youtube.com/watch?v=b6pwQ6hn8Z8,,09844,"Chopin: Préludes, Op.28",2008-02-08,,validation
Alice Sara Ott,44,"24 Preludes, Op. 28: No. 11 in B Major. Vivace",39.573,Frédéric Chopin,1481,,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/09845.mid",https://www.youtube.com/watch?v=ZA3v-nH44GM,,09845,Echoes Of Life,2021-07-30,,train
Sviatoslav Richter,0,"Prelude, Op. 28: No. 9 in E Major",79.826,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09850.mid",https://www.youtube.com/watch?v=NvXUcCoges8,,09850,Richter plays Schumann & Chopin,1979,,train
Alfred Cortot,3,"Chopin: 24 Preludes, Op. 28: No. 9 in E Major",73.013,Frédéric Chopin,1436,,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/09854.mid",https://www.youtube.com/watch?v=_8PDGXwsim0,,09854,Icon: Alfred Cortot,2008-09-22,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 9 in E Major: Largo",72.84,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09855.mid",https://www.youtube.com/watch?v=qJShpQA3CTA,,09855,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 9 in E Major: Largo",79.6,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09856.mid",https://www.youtube.com/watch?v=zqHQsQgs9cY,,09856,Chopin: Waltzes; 4 Scherzos; 26 Preludes,1999-01-01,,validation
Martha Argerich,7,"24 Préludes, Op. 28: No. 9 in E Major",90.2,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09857.mid",https://www.youtube.com/watch?v=NKyrI-4rXcE,,09857,Martha Argerich - Works for Solo Piano,1997-01-01,,train
Martha Argerich,7,"24 Préludes, Op. 28: No. 9 in E Major",90.36,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09858.mid",https://www.youtube.com/watch?v=YbM2VXuMxRY,,09858,Chopin: 26 Preludes,1987-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.9 in E Major",90.0,Frédéric Chopin,1436,,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/09860.mid",https://www.youtube.com/watch?v=wKnbvjl_IBk,,09860,Chopin: Piano Music/Piano Concertos,2001-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.9 in E Major",86.4,Frédéric Chopin,1436,,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/09861.mid",https://www.youtube.com/watch?v=mH8dFkwJJLw,,09861,Chopin: 24 Preludes Op.28,1990-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.9 in E Major",89.954,Frédéric Chopin,1436,,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/09862.mid",https://www.youtube.com/watch?v=ZSqUq8nlB1w,,09862,Chopin: 26 Preludes; 4 Impromptus,1988-01-01,,validation
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 9 in E Major",85.08,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09863.mid",https://www.youtube.com/watch?v=wdAEFk99Rl8,,09863,Claudio Arrau Plays Chopin Préludes,1951,,validation
Grigory Sokolov,12,"Preludes, Op. 28: No. 9 in E Major, Largo",90.76,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09864.mid",https://www.youtube.com/watch?v=6_Pc_sZLFg0,,09864,50 Chopin Treasures by Naïve,2017-09-01,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 9 in E Major. Largo, B. 107",81.6,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09865.mid",https://www.youtube.com/watch?v=dLBQsEvsiks,,09865,Chopin & Beethoven: Piano Works,2021-02-12,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 9 in E Major. Largo",86.564,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09866.mid",https://www.youtube.com/watch?v=fFQi92Pny5A,,09866,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,train
Alexandre Tharaud,43,"24 Préludes, Op. 28: No.9 in E major - Largo",79.52,Frédéric Chopin,1474,,"Frederic_Chopin/24_Préludes,_Op._28/No._9_in_E_Major:_Largo/09867.mid",https://www.youtube.com/watch?v=8N07_EhSl6w,,09867,"Chopin: Préludes, Op.28",2008-02-08,,test
Samson François,48,"Chopin: 24 Preludes, Op. 28: No. 9 in E Major",83.139,Frédéric Chopin,1436,,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/09868.mid",https://www.youtube.com/watch?v=P3132ZfxLVs,,09868,"Chopin: Preludes, Op.28 - 4 Impromptus [2011 - Remaster] (2011 Remastered Version)",2012-03-09,,train
Sviatoslav Richter,0,"24 Préludes, Op.28: 8. in F Sharp Minor",93.0,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09873.mid",https://www.youtube.com/watch?v=QhmGSz3joB0,,09873,Chopin & Liszt Recital,1994-01-01,,train
Sviatoslav Richter,0,"Prelude, Op. 28: No. 8 in F-Sharp Minor",99.266,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09874.mid",https://www.youtube.com/watch?v=nPCcqzM-HIs,,09874,Richter plays Schumann & Chopin,1979,,train
Alfred Cortot,3,"Chopin: 24 Preludes, Op. 28: No. 8 in F-Sharp Minor",100.346,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09878.mid",https://www.youtube.com/watch?v=XwYwkQ3CH7Q,,09878,Icon: Alfred Cortot,2008-09-22,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 8 in F-Sharp Minor: Molto agitato",127.333,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09880.mid",https://www.youtube.com/watch?v=LOkYe_2n0zM,,09880,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 8 in F-Sharp Minor: Molto agitato",126.333,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09881.mid",https://www.youtube.com/watch?v=yn9ozHmTIXE,,09881,"Chopin: Preludes, Op.28; Piano Sonata No.3",1993-10-04,,train
Martha Argerich,7,"24 Préludes, Op. 28: No. 8 in F-Sharp Minor",89.026,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09882.mid",https://www.youtube.com/watch?v=zPzTZy5N1xI,,09882,Martha Argerich - Works for Solo Piano,1997-01-01,,train
Daniel Barenboim,9,"Chopin: 24 Preludes, Op. 28: No. 8 in F-Sharp Minor",119.813,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09883.mid",https://www.youtube.com/watch?v=4T5aSLeD2DM,,09883,Chopin: The Preludes etc (National Gallery Collection),2012-09-24,,test
Claudio Arrau,11,"24 Préludes, Op.28: No.8 in F Sharp Minor",118.0,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09885.mid",https://www.youtube.com/watch?v=lvqpN-Z0gDQ,,09885,Chopin: Piano Music/Piano Concertos,2001-01-01,,train
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 8 in F-Sharp Minor",110.186,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09886.mid",https://www.youtube.com/watch?v=0bUq1JPMwUk,,09886,Claudio Arrau Plays Chopin Préludes,1951,,train
Grigory Sokolov,12,"Preludes, Op. 28: No. 8 in F-Sharp Minor, Molto agitato",131.973,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09887.mid",https://www.youtube.com/watch?v=7Kx0TghxWUI,,09887,50 Chopin Treasures by Naïve,2017-09-01,,validation
Evgeny Kissin,20,"24 Preludes, Op. 28: Prelude No. 8 in F-Sharp Minor",100.906,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09888.mid",https://www.youtube.com/watch?v=-7OAHBaRCgo,,09888,Chopin/Kissin,2007-05-21,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 8 in F-Sharp Minor. Molto agitato, B. 107",102.213,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09889.mid",https://www.youtube.com/watch?v=yva99NKje9A,,09889,Chopin & Beethoven: Piano Works,2021-02-12,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 8 in F-Sharp Minor. Molto Agitato",110.107,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09890.mid",https://www.youtube.com/watch?v=ZXCbFr2O5DU,,09890,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,test
Nikolai Lugansky,41,Chopin: 24 Preludes Op. 28: No. 8 in F-Sharp Minor,110.466,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09891.mid",https://www.youtube.com/watch?v=pbauSH6eBS4,,09891,"Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes",2002-03-01,,train
Alice Sara Ott,44,"24 Preludes, Op. 28: No. 8 in F Sharp Minor. Molto agitato",118.773,Frédéric Chopin,1468,,"Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/09892.mid",https://www.youtube.com/watch?v=xM4ppTIBJX0,,09892,Echoes Of Life,2021-07-30,,train
Samson François,48,"Chopin: 24 Preludes, Op. 28: No. 8 in F-Sharp Minor",132.112,Frédéric Chopin,1437,,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/09893.mid",https://www.youtube.com/watch?v=6iSnPNk4QgU,,09893,"Chopin: Preludes, Op.28 - 4 Impromptus [2011 - Remaster] (2011 Remastered Version)",2012-03-09,,validation
Sviatoslav Richter,0,"Prelude, Op. 28: No. 7 in A Major",55.64,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09897.mid",https://www.youtube.com/watch?v=F95KRvXNaEU,,09897,Richter plays Schumann & Chopin,1979,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 7 in A Major: Andantino",59.0,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09899.mid",https://www.youtube.com/watch?v=CzaK0ugVcMM,,09899,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 7 in A Major: Andantino",57.493,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09900.mid",https://www.youtube.com/watch?v=izVxsFgI8jc,,09900,"Chopin: Preludes, Op.28; Piano Sonata No.3",1993-10-04,,train
Martha Argerich,7,"24 Préludes, Op. 28: No. 7 in A Major",44.266,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09901.mid",https://www.youtube.com/watch?v=9BajgStzY9E,,09901,Chopin: Preludes; Sonata No.2,2002-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.7 in A Major",53.0,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09903.mid",https://www.youtube.com/watch?v=wWsk9EKZSj8,,09903,Chopin: Piano Music/Piano Concertos,2001-01-01,,train
Claudio Arrau,11,"24 Préludes, Op.28: No.7 in A Major",53.946,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09904.mid",https://www.youtube.com/watch?v=N1dDzhXn0YY,,09904,Chopin: 24 Preludes Op.28,1990-01-01,,train
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 7 in A Major",48.453,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09905.mid",https://www.youtube.com/watch?v=SG515InF9l0,,09905,Claudio Arrau Plays Chopin Préludes,1951,,train
Grigory Sokolov,12,"Preludes, Op. 28: No. 7 in A Major, Andantino",41.826,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09906.mid",https://www.youtube.com/watch?v=iGJjDHYjFA8,,09906,50 Chopin Treasures by Naïve,2017-09-01,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 7 in A Major. Andantino, B. 100",39.0,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09907.mid",https://www.youtube.com/watch?v=l3-wOYibqqo,,09907,Chopin & Beethoven: Piano Works,2021-02-12,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: No. 7 in A Major",40.968,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09908.mid",https://www.youtube.com/watch?v=TvQZIUdgmXg,,09908,"Chopin: 24 Preludes, Op. 28, Friedrich Gulda and Moura Lympany (2 Versions)",2014-08-18,,train
Friedrich Gulda,24,"24 Préludes, Op. 28: Prélude No. 7 in A Major. Andantino",46.05,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09909.mid",https://www.youtube.com/watch?v=XnDbPO2dVpA,,09909,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,validation
Alexandre Tharaud,43,"24 Préludes, Op. 28: No.7 in A major - Andantino",47.52,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09910.mid",https://www.youtube.com/watch?v=Y9_4StdnwgE,,09910,"Chopin: Préludes, Op.28",2008-02-08,,train
Alice Sara Ott,44,"24 Preludes, Op. 28: No. 7 in A Major. Andantino",42.28,Frédéric Chopin,1484,,"Frederic_Chopin/24_Préludes,_Op._28/No._7_in_A_Major:_Andantino/09911.mid",https://www.youtube.com/watch?v=xLPo7AKQgE4,,09911,Echoes Of Life,2021-07-30,,train
Samson François,48,"Chopin: 24 Preludes, Op. 28: No. 7 in A Major",43.69,Frédéric Chopin,1438,,"Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09912.mid",https://www.youtube.com/watch?v=1CD4GytDeUo,,09912,"Chopin: Preludes, Op.28 - 4 Impromptus [2011 - Remaster] (2011 Remastered Version)",2012-03-09,,train
Sviatoslav Richter,0,"24 Préludes, Op.28: 23. in F Major",47.666,Frédéric Chopin,1439,,"Frederic_Chopin/Prelude,_Op._28/No._23_in_F_Major/09916.mid",https://www.youtube.com/watch?v=mOxGCPaFFSA,,09916,Chopin & Liszt Recital,1994-01-01,,train
Sviatoslav Richter,0,"Prelude, Op. 28: No. 23 in F Major",50.706,Frédéric Chopin,1439,,"Frederic_Chopin/Prelude,_Op._28/No._23_in_F_Major/09917.mid",https://www.youtube.com/watch?v=LGYbYneQ4sQ,,09917,Richter plays Schumann & Chopin,1979,,train
Alfred Cortot,3,"Chopin: 24 Preludes, Op. 28: No. 23 in F Major",42.573,Frédéric Chopin,1439,,"Frederic_Chopin/Prelude,_Op._28/No._23_in_F_Major/09921.mid",https://www.youtube.com/watch?v=bZaweX1T_Ck,,09921,Icon: Alfred Cortot,2008-09-22,,train
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 23 in F Major: Moderato",63.4,Frédéric Chopin,1470,,"Frederic_Chopin/24_Préludes,_Op._28/No._23_in_F_Major:_Moderato/09922.mid",https://www.youtube.com/watch?v=GP362CyN5zU,,09922,Chopin: Preludes; Piano Sonatas 2 & 3; Berceuse; Barcarolle,2012-01-01,,train
